Species	1-93	94-313	314-597	598-748	749-986	987-1178	1179-1642	1643-1728	1729-1851	1852-2017	2018-2192	2193-2519	2520-2685	2686-2829	2830-3076	3077-3286	3287-3572	3573-3954	3955-4196	4197-4292	4293-4596	4597-4807	4808-5050	5051-5787	5788-5982	5983-6149	6150-6422	6423-6503	6504-6734	6735-6878	6879-7088	7089-7217	7218-7494	7495-7597	7598-7783	7784-7977	7978-8273	8274-8474	8475-8742	8743-8869	8870-9027	9028-9235	9236-9394	9395-9482	9483-9647	9648-9915	9916-10100	10101-10401	10402-10616	10617-10818	10819-11004	11005-11152	11153-11400	11401-11690	11691-11938	11939-12223	12224-12362	12363-12562	12563-12711	12712-12806	12807-12967	12968-13229	13230-13422	13423-13639	13640-13858	13859-14059	14060-14168	14169-14516	14517-14687	14688-15080	15081-15362	15363-15684	15685-15957	15958-16285	16286-16588	16589-16846	16847-17023	17024-17295	17296-17399	17400-17520	17521-17732	17733-17811	17812-17983	17984-18130	18131-18248	18249-18509	18510-18771	18772-18907	18908-18985	18986-19140	19141-19287	19288-19433	19434-19600	19601-19702	19703-19892	19893-20183	20184-20362	20363-20551	20552-20706	20707-21229	21230-21627	21628-21771	21772-22083	22084-22319	22320-22536	22537-22805	22806-22917	22918-23296	23297-23358	23359-23753	23754-24009	24010-24610	24611-24766	24767-24924	24925-25021	25022-25240	25241-25443	25444-25628	25629-25711	25712-25913	25914-26109	26110-26222	26223-26351	26352-26650	26651-27029	27030-27151	27152-27382	27383-27550	27551-28094	28095-28345	28346-28473	28474-28689	28690-28874	28875-29195	29196-29321	29322-29638	29639-29763	29764-30048	30049-30291	30292-30461	30462-30796	30797-31008	31009-31133	31134-31349	31350-31841	31842-32009	32010-32123	32124-32429	32430-32623	32624-32869	32870-33199	33200-33456	33457-33608	33609-33733	33734-34051	34052-34239	34240-34332	34333-34568	34569-34718	34719-34837	34838-34972	34973-35163	35164-35382	35383-35647	35648-35821	35822-36068	36069-36222	36223-36397	36398-36701	36702-36854	36855-37039	37040-37282	37283-37479	37480-37691	37692-37957	37958-38158	38159-38366	38367-38468	38469-38688	38689-38789	38790-38988	38989-39142	39143-39246	39247-39401	39402-39554	39555-39825	39826-39943	39944-40181	40182-40449	40450-40851	40852-40992	40993-41143	41144-41475	41476-41757	41758-42108	42109-42370	42371-42578	42579-42752	42753-42878	42879-43172	43173-43342	43343-43624	43625-43842	43843-44023	44024-44198	44199-44339	44340-44456	44457-44768	44769-44948	44949-45132	45133-45242	45243-45418	45419-45498	45499-45773	45774-46018	46019-46210	46211-46430	46431-46804	46805-47102	47103-47285	47286-47481	47482-47791	47792-47931	47932-48014	48015-48202	48203-48330	48331-48532	48533-49255	49256-49521	49522-49670	49671-49998	49999-50136	50137-50363	50364-50476	50477-50706	50707-50874	50875-51194	51195-51412	51413-51633	51634-51824	51825-51912	51913-52077	52078-52290	52291-52445	52446-52533	52534-52717	52718-53015	53016-53232	53233-53479	53480-53576	53577-53704	53705-53814	53815-53961	53962-54208	54209-54413	54414-54629	54630-54774	54775-54909	54910-55191	55192-55327	55328-55511	55512-55664	55665-55920	55921-56119	56120-56262	56263-56425	56426-56579	56580-56964	56965-57269	57270-57400	57401-57613	57614-57875	57876-58061	58062-58196	58197-58350	58351-58608	58609-58948	58949-59060	59061-59209	59210-59470	59471-59655	59656-59881	59882-60008	60009-60081	60082-60329	60330-60536	60537-61003	61004-61181	61182-61463	61464-61607	61608-61817	61818-62083	62084-62337	62338-62573	62574-62799	62800-63757	63758-64022	64023-64234	64235-64403	64404-64586	64587-64803	64804-65038	65039-65211	65212-65326	65327-65614	65615-65823	65824-65972	65973-66284	66285-66664	66665-66840	66841-66948	66949-67089	67090-67464	67465-67646	67647-67912	67913-68127	68128-68305	68306-68592	68593-68852	68853-69010	69011-69294	69295-69522	69523-69648	69649-69898	69899-70052	70053-70287	70288-70405	70406-70495	70496-70701	70702-70785	70786-70982	70983-71228	71229-71477	71478-71633	71634-72078	72079-72230	72231-72388	72389-72606	72607-72978	72979-73107	73108-73508	73509-73862	73863-74083	74084-74297	74298-74638	74639-74778	74779-74939	74940-75164	75165-75435	75436-75783	75784-76021	76022-76190	76191-76566	76567-76758	76759-76889	76890-77153	77154-77331	77332-77741	77742-77881	77882-78153	78154-78318	78319-78576	78577-78804	78805-79054	79055-79182	79183-79300	79301-79470	79471-79617	79618-79850	79851-80194	80195-80345	80346-80685	80686-80925	80926-81135	81136-81302	81303-81552	81553-81759	81760-81982	81983-82171	82172-82398	82399-82517	82518-82683	82684-82841	82842-83076	83077-83325	83326-83612	83613-83757	83758-83940	83941-84275	84276-84396	84397-84587	84588-84820	84821-85166	85167-85572	85573-85788	85789-85918	85919-86162	86163-86399	86400-86639	86640-86881	86882-87046	87047-87303	87304-87533	87534-87786	87787-87976	87977-88384
Metridium_senile	0	94	80	89	0	0	41	0	71	100	88	0	28	0	0	0	0	0	12	98	0	25	0	0	0	0	54	0	0	0	92	0	0	97	0	0	0	0	0	0	0	0	44	0	90	0	0	0	96	0	52	97	96	0	0	0	82	71	83	58	96	0	94	0	0	0	0	0	31	64	0	62	0	0	0	93	81	56	0	88	0	97	83	96	99	82	89	0	0	85	98	86	29	0	0	0	93	0	17	20	63	92	0	0	0	29	0	0	0	0	0	0	0	0	81	0	87	88	0	98	0	0	0	0	46	77	66	0	45	0	0	0	0	25	0	45	0	0	0	0	57	0	0	81	22	0	0	0	0	68	28	0	89	95	82	93	0	0	100	0	95	0	42	79	96	0	0	95	62	97	93	93	86	0	0	0	76	0	0	0	0	0	83	85	0	0	0	0	0	0	0	94	0	0	0	0	0	95	0	0	93	0	0	81	87	0	93	0	62	0	0	0	94	0	0	59	38	28	0	0	96	0	0	85	0	97	0	19	0	0	0	83	0	0	0	0	0	0	0	0	0	0	87	0	0	0	62	65	0	93	86	0	0	0	50	54	0	92	0	0	100	87	98	0	92	24	0	0	0	0	93	0	0	61	0	0	46	0	0	0	0	95	0	0	0	54	0	0	0	89	0	0	87	93	95	0	86	81	0	0	0	0	0	0	0	71	73	0	0	0	99	0	0	0	0	0	0	29	84	0	57	0	94	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	65	0	0	47	0	0	0	40	0	64	0	39	74	93	0	0	0	0	0	0	0	0	97	80	87	0	98	0	73	0	0	0	81	0	85	74	93	0	0	0	0	40	0	0	0	0	78	0	0	84	0	0	97	0	0	53	97	0	75	79	88	87	0	0	0	0	0	57
Meara_stichopi	0	0	79	0	0	100	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	97	0	95	0	0	0	0	0	0	0	0	0	0	0	0	95	92	0	97	0	0	0	0	96	0	0	0	0	100	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	85	0	75	0	97	0	0	0	0	0	80	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	88	0	0	0	0	0	0	84	0	0	0	0	0	88	0	0	0	0	0	0	0	95	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	58	96	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	88	0	0	0	0	91	0	0	0	0	0	0	0	94	0	0	100	0	98	0	0	0	0	0	0	0	93	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	97	0	0	0	86	0	0	0	0	0	88	0	0	0	0	0	0	0	0	92	0	0	0	0	0	96	0	0	0	95	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nemertoderma_westbladi	0	0	0	0	0	99	0	92	100	0	0	0	0	97	0	0	49	0	0	0	0	0	97	0	86	96	0	99	93	0	0	95	84	0	80	98	0	0	0	0	87	0	0	0	0	96	97	79	0	94	0	0	97	0	0	79	60	0	0	0	98	0	95	0	72	78	94	0	0	0	71	0	47	0	0	93	0	0	98	92	0	0	0	0	79	0	0	85	99	84	0	0	0	0	100	0	0	0	69	0	0	0	0	0	0	0	96	0	97	0	61	0	100	0	0	0	97	0	0	0	0	96	0	0	0	0	0	0	0	65	0	0	0	47	0	50	91	0	0	0	0	0	0	0	0	0	99	68	0	0	0	92	0	97	0	93	0	0	100	92	99	0	0	0	96	98	89	95	0	0	0	0	0	0	0	0	0	0	0	98	0	97	83	0	97	0	0	0	0	0	96	94	31	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	99	0	94	0	0	0	0	0	0	0	96	0	96	87	90	98	0	0	0	0	0	66	0	0	0	87	69	95	80	0	0	89	0	0	0	0	0	0	0	71	85	100	0	0	63	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	89	0	0	87	40	93	0	0	0	0	71	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	91	0	92	0	0	0	0	89	0	0	79	94	0	93	0	0	0	75	97	0	0	86	0	0	0	93	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	88	0	94	0	94	0	0	0	86	0	98	0	94	87	0	0	0	0	93	97	94	0	0	0	0	0	0	94	0	0	79	0	97	92	0	0	97	0	0	0	0	0	0	90	0	68	0	93	0	0	0	0
Isodiametra_pulchra	0	95	0	0	0	83	0	0	0	0	0	0	0	98	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	89	91	0	0	0	69	0	0	0	72	0	0	0	71	0	0	94	0	68	0	0	0	0	0	0	0	74	0	0	0	0	0	0	96	0	0	0	0	0	0	55	85	0	0	0	0	0	0	73	0	0	0	80	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	42	0	0	76	0	0	0	0	0	99	75	87	94	67	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	89	95	0	0	0	87	0	0	0	0	0	0	0	0	84	0	0	0	97	0	0	0	0	0	0	0	0	0	0	29	0	0	0	65	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	93	50	0	79	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	57	0	0	0	93	0	0	0	0	0	0	88	0	0	46	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	93	0	14	0	0	0	0	0	0	0	0	0	84	0	0	0	0	69	56	98	0	0	0	0	0	0	0	0	53	0	0
Convolutriloba_longifissura	0	0	0	0	0	100	0	0	100	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	81	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	98	0	0	94	0	0	0	0	0	0	0	97	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	90	0	0	0	0	0	78	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	89	0	0	0	0	87	0	84	92	0	0	0	0	0	92	0	0	95	0	0	0	0	0	0	0	52	92	91	0	0	99	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	60	0	95	0	0	92	0	0	0	95	0	0	0	0	0	0	0	0	49	0	0	0	0	75	0	0	0	0	0	0	0	93	23	0	0	0	0	0	0	0	97	0	0	0	98	0	0	0	0	0	0	0	71	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0
Symsagittifera_roscoffensis	0	95	0	0	0	100	0	0	0	0	0	69	0	98	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	92	0	0	0	82	0	0	0	0	96	0	0	0	0	0	96	97	80	96	0	51	0	0	0	89	0	0	0	0	0	0	0	96	87	0	0	96	0	0	0	0	0	0	50	66	93	0	0	98	88	0	0	0	0	0	0	0	0	98	0	0	0	0	85	0	0	0	0	41	0	0	0	0	0	0	28	77	0	97	0	0	39	100	57	0	0	0	0	0	92	0	0	0	0	0	0	87	0	33	31	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	79	0	0	94	89	0	0	99	0	0	86	0	0	0	0	98	87	98	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	96	0	0	0	0	0	55	0	0	85	97	0	0	0	50	0	0	0	0	0	0	0	0	0	67	61	0	0	0	0	0	73	0	0	91	81	0	0	100	93	98	0	0	48	0	0	76	0	0	0	0	89	0	0	0	0	0	63	0	0	0	0	0	0	0	92	0	0	91	78	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	97	0	0	0	74	0	0	0	0	0	42	0	95	0	0	0	0	0	0	0	0	0	0	87	49	0	0	0	0	0	0	0	92	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	98	0	0	0	83	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	98	0	0	0	0	90	88	0	95	95	0	0	0	90	0	0	0	0	75	0	0	43
Branchiostoma_floridae	88	65	67	0	0	100	0	0	100	0	66	0	56	97	26	28	0	0	0	0	62	0	61	0	86	79	0	99	0	0	0	0	0	81	36	0	59	0	0	0	47	49	0	90	0	96	70	0	70	0	0	97	96	47	0	0	0	0	82	95	79	57	94	0	74	77	0	0	0	0	0	0	0	0	0	93	0	0	98	0	67	0	0	96	0	0	91	0	99	81	0	0	0	0	96	0	70	0	0	0	0	92	46	0	0	0	95	0	97	0	0	0	43	0	0	0	0	0	87	0	92	96	83	0	44	93	63	44	39	0	0	0	0	0	77	0	80	0	66	83	0	0	96	0	0	0	94	0	0	0	0	0	0	96	0	0	85	86	0	0	94	0	0	0	0	0	89	95	0	80	95	91	80	0	0	0	0	98	27	0	0	0	0	0	0	0	84	0	0	0	0	0	0	53	0	57	0	95	89	0	0	0	36	0	46	0	88	46	21	93	99	0	94	0	0	0	65	0	0	92	0	48	96	86	0	97	0	0	0	0	65	83	0	0	0	88	0	72	0	71	0	77	0	93	85	0	0	0	89	93	0	98	0	0	71	0	89	0	61	66	90	58	48	0	0	0	0	0	36	0	83	0	0	97	78	64	0	0	87	0	0	78	0	96	0	0	0	0	0	87	94	0	67	0	88	15	0	0	0	56	0	0	0	0	0	62	0	0	0	0	97	84	0	74	31	0	90	63	65	94	58	67	68	33	93	0	0	93	0	97	0	75	81	0	0	100	0	0	0	87	0	0	0	0	0	0	0	53	0	0	68	83	0	0	94	0	0	0	94	47	97	0	0	0	98	61	0	0	0	37	0	0	55	0	0	66	0	0	0	59	0	0	0	76	65	0	0	0	0	91	0	27	0	0	0	90	0	0	0	0	0	69	73	0	63	0
Gallus_gallus	0	0	93	78	85	100	94	50	100	100	0	22	84	97	0	0	91	93	94	0	86	93	97	98	87	98	95	99	93	0	85	95	91	98	93	23	95	62	0	0	95	90	92	0	90	0	97	96	96	0	93	97	0	95	96	93	0	0	82	96	96	0	0	36	90	78	94	0	100	96	0	87	85	90	93	93	92	92	98	0	94	51	84	0	99	83	99	0	99	84	97	86	92	95	99	19	93	94	96	99	0	92	89	90	54	96	95	93	100	95	36	95	71	93	76	90	97	88	91	0	42	96	93	95	94	93	0	0	96	89	97	94	39	99	0	0	0	99	85	83	0	51	0	0	92	79	0	51	97	94	96	71	90	96	0	93	87	28	100	92	0	0	91	0	74	97	0	95	0	97	95	96	86	95	93	96	82	98	86	98	85	97	85	93	97	92	76	76	96	97	96	94	55	98	30	92	0	95	88	80	93	89	89	96	0	100	91	100	94	0	0	0	94	82	89	98	97	96	89	92	0	92	0	0	91	97	90	97	89	96	97	83	90	100	57	88	93	95	0	0	99	90	97	95	86	30	90	91	95	93	88	98	98	93	0	0	91	0	87	0	100	86	98	0	92	91	93	93	95	88	93	92	96	0	0	89	95	99	87	73	92	94	0	0	90	0	98	92	0	0	94	86	49	35	95	93	96	81	94	93	91	90	96	99	92	92	93	95	97	98	0	93	94	92	99	87	0	98	0	100	39	86	94	86	0	98	100	94	86	97	91	0	97	88	0	100	57	98	99	0	95	95	85	86	95	99	92	92	91	94	97	98	95	95	94	97	0	0	94	98	97	87	87	96	98	84	93	0	99	98	81	92	95	98	93	93	93	92	88	97	96	91	90	86	54	32	97	91	92	0	97	97	94	95	97	94	87	89	88	94	88	95	0	92	94	96
Petromyzon_marinus	100	97	79	0	43	70	12	75	76	100	0	95	56	57	0	38	47	30	51	62	42	36	66	0	75	0	82	99	93	87	91	94	66	98	93	0	42	0	39	51	35	90	76	90	90	95	97	79	0	23	69	96	26	85	0	0	0	85	82	96	81	84	79	0	24	31	94	0	84	66	70	0	0	58	52	33	23	0	98	0	0	0	0	96	0	55	22	87	99	88	0	43	63	74	50	95	60	26	35	18	0	92	0	90	57	63	91	28	97	0	72	0	0	93	66	90	62	73	91	94	0	96	80	0	94	79	0	87	25	0	91	60	32	0	70	38	91	0	81	0	0	37	96	59	25	88	99	22	12	94	24	0	90	92	0	93	87	85	74	92	0	59	18	62	96	97	91	95	0	97	84	27	86	31	67	0	0	98	86	97	75	97	84	75	64	56	0	69	0	52	96	0	0	44	0	0	39	84	81	0	42	0	0	69	78	90	53	100	50	90	0	0	92	88	0	0	0	0	42	0	0	55	66	0	0	97	47	30	84	70	51	69	0	100	55	90	25	95	12	0	99	60	49	0	86	0	90	0	28	93	0	98	0	93	95	70	74	0	68	81	100	88	98	50	94	23	0	51	76	86	36	0	77	83	82	66	50	100	87	67	0	54	90	100	91	76	47	92	72	88	94	0	0	0	31	19	56	59	0	94	86	0	0	47	75	63	0	0	0	0	99	71	18	0	39	95	99	0	84	38	26	67	94	38	71	0	100	94	0	97	91	33	31	88	0	90	93	71	58	63	0	62	85	0	0	0	0	92	89	21	90	0	0	95	94	52	79	0	80	54	90	56	50	22	98	61	0	85	0	98	0	77	0	98	93	92	76	0	63	29	12	91	90	86	0	0	96	0	24	90	0	97	90	26	97	94	70	89	88	30	22	55	90	92	58	29
Ciona_intestinalis	100	0	93	89	85	93	94	88	100	0	88	95	84	97	0	0	91	27	94	85	86	82	97	82	87	96	96	0	92	86	0	95	91	78	93	98	95	98	97	100	95	38	97	94	90	99	97	97	94	94	93	97	96	95	0	93	83	86	53	96	96	93	95	86	91	77	94	0	100	96	47	87	87	78	89	70	93	93	97	88	94	97	0	96	99	83	99	98	98	84	97	0	89	83	99	35	93	93	95	0	0	92	89	91	99	96	95	94	96	95	96	27	100	93	57	90	97	89	91	0	96	96	93	95	94	0	87	89	93	86	0	94	0	99	70	95	91	100	84	84	94	88	96	91	93	0	99	99	97	91	96	92	89	96	93	94	91	92	0	92	95	95	95	97	96	97	89	95	93	97	95	95	86	0	93	40	88	98	66	98	84	97	83	93	97	92	84	91	96	97	0	94	98	98	97	91	0	95	89	86	94	73	89	96	87	100	88	100	92	95	95	90	94	96	89	98	98	96	88	93	0	92	96	68	90	97	90	97	0	96	97	83	97	100	91	51	0	95	90	95	99	91	98	92	86	90	90	99	95	93	83	98	98	92	95	93	80	0	85	0	100	85	77	79	92	91	93	93	96	86	93	0	96	98	41	86	20	97	87	79	88	94	90	0	93	84	98	92	96	85	93	86	94	95	87	90	97	80	94	0	91	90	96	99	92	76	0	77	97	98	93	69	93	92	62	96	99	98	90	0	95	86	43	43	93	96	100	0	71	97	95	93	97	89	98	100	74	98	99	87	96	0	86	0	95	98	92	92	0	94	97	67	95	77	94	97	95	97	0	98	97	41	93	96	94	83	93	76	94	98	53	93	85	98	92	93	93	93	88	99	97	91	91	85	97	87	42	85	92	69	97	53	94	95	97	88	87	23	88	94	88	67	89	92	58	96
Halocynthia_roretzi	0	74	70	0	86	46	0	0	0	46	0	48	0	83	0	39	0	53	27	0	0	0	40	28	0	0	76	0	92	87	91	56	0	84	95	0	57	62	34	0	0	0	64	90	87	0	0	0	47	28	0	59	0	0	0	66	0	85	80	96	0	57	0	84	54	77	0	95	64	47	93	87	47	46	0	0	93	0	69	88	95	95	0	0	99	0	50	0	0	0	0	67	53	74	0	0	32	76	64	16	97	92	0	45	65	88	0	77	0	24	0	67	100	0	75	50	43	86	0	0	81	97	0	65	38	0	83	0	53	47	0	60	93	0	70	64	52	42	84	83	94	0	82	0	29	88	99	0	86	69	65	70	0	0	93	66	0	0	34	92	0	0	0	27	96	0	0	0	34	0	95	0	78	26	0	97	0	97	75	98	44	0	83	44	40	0	88	91	87	50	0	52	0	97	59	33	49	98	89	70	88	66	0	46	77	0	61	83	40	56	90	0	94	56	0	98	35	20	24	93	0	0	0	91	0	0	53	25	82	96	22	59	0	0	50	0	71	0	81	53	60	0	43	91	86	83	37	48	41	93	86	0	0	0	58	94	91	0	87	0	87	68	75	61	89	32	93	46	94	86	46	50	76	94	95	71	29	99	91	63	0	79	0	0	93	41	46	0	88	0	80	0	22	95	0	28	57	0	0	93	87	90	33	99	0	70	0	39	56	0	97	0	46	39	0	0	0	69	71	78	0	74	0	0	0	62	0	0	0	70	91	87	0	61	0	100	0	46	0	0	0	37	82	73	22	60	92	0	0	50	74	62	45	78	0	29	0	58	0	98	71	0	0	68	0	83	0	85	83	72	80	41	0	0	90	0	53	0	76	51	70	91	90	87	0	29	97	0	64	90	97	29	94	0	96	43	0	37	0	86	85	0	0	10	62	0
Xenoturbella_bocki	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	84	0	0	0	0	0	0	0	0	90	0	37	0	0	0	0	93	0	0	0	0	28	0	0	0	0	0	49	95	0	0	77	0	0	0	0	0	80	63	61	0	93	92	0	0	0	0	0	0	0	0	80	0	0	99	0	0	0	26	0	0	0	0	0	0	0	63	0	0	0	0	0	96	0	97	0	42	0	100	76	86	0	0	88	0	0	0	0	93	0	22	93	88	0	0	0	0	0	0	0	0	0	76	0	87	0	0	14	0	0	0	0	93	0	0	92	75	0	89	0	0	93	0	0	0	0	0	0	0	0	96	51	89	95	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	51	0	0	33	0	0	0	0	0	84	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	93	86	98	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	93	0	0	97	0	0	0	99	0	54	0	0	0	0	0	0	0	0	0	89	93	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	93	0	0	0	0	98	0	0	0	0	0	94	0	0	0	0	0	80	0	0	0	0	0	0	100	0	0	41	0	0	0	0	75	0	0	0	0	0	0	0	0	0	60	94	0	0	0	94	0	0	0	0	0	98	0	93	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	97	0	0	0	97	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptychodera_flava	0	0	0	0	0	100	0	0	100	0	0	0	0	97	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	87	91	0	0	98	0	0	0	0	0	0	0	0	0	90	0	96	0	0	0	0	0	71	0	0	0	0	0	0	0	96	0	0	94	0	0	79	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	99	0	0	53	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	99	0	0	0	0	0	0	95	0	0	85	92	0	92	95	0	0	0	0	0	0	95	0	78	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	99	91	0	0	86	0	0	0	0	92	83	97	0	0	0	0	91	0	0	80	0	0	0	0	0	0	62	0	0	0	0	0	0	97	0	0	0	0	0	0	0	87	0	96	0	0	0	0	0	91	94	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	84	0	81	0	0	0	94	0	94	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	92	0	0	0	0	0	94	94	0	0	0	94	96	0	0	0	0	98	84	0	0	0	66	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	91	97	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0
Saccoglossus_kowalevskii	100	83	94	76	84	90	90	91	88	100	88	43	84	97	49	100	91	81	94	0	86	93	97	74	64	86	25	99	93	60	0	95	77	98	93	92	66	82	96	99	96	90	97	90	90	96	97	65	96	95	93	97	96	64	96	93	83	72	80	70	89	93	84	87	90	79	67	95	100	96	86	67	86	83	93	93	92	92	98	88	94	95	0	96	83	68	76	70	99	79	97	61	0	95	99	93	93	94	96	94	0	70	89	91	99	63	95	93	97	95	0	24	100	93	66	90	65	62	66	0	96	96	93	95	94	92	53	93	96	90	97	75	93	99	92	95	62	22	64	62	94	90	63	91	87	88	0	99	0	94	85	94	90	95	79	93	85	92	100	92	64	95	89	67	0	97	0	95	52	78	0	95	86	65	94	48	83	98	88	98	80	97	83	75	97	92	89	92	49	74	96	94	98	97	96	91	39	71	88	86	93	89	74	94	0	100	89	100	94	95	99	90	94	98	58	52	97	72	87	58	0	68	90	85	46	97	66	97	80	96	0	83	97	100	91	88	88	79	68	95	99	68	97	91	86	89	84	98	96	89	84	97	98	93	25	79	0	0	87	0	100	87	82	12	92	91	93	84	95	59	93	81	46	97	95	90	95	0	87	79	92	91	90	96	93	69	98	79	96	59	94	86	93	95	95	73	76	63	95	55	91	72	82	80	82	92	93	84	60	98	97	93	94	92	97	95	99	98	35	100	95	86	94	86	95	98	100	95	77	97	91	37	78	87	98	98	93	99	99	68	50	90	25	86	95	99	92	92	91	94	97	98	94	76	94	97	95	97	83	86	97	87	0	26	0	84	93	85	97	98	81	93	95	0	94	68	92	92	88	97	58	92	90	85	48	87	97	58	78	91	97	97	79	94	97	94	10	71	88	94	89	93	92	55	94	77
